file_name,formula,energy,bandgap,type,space_group_symbol,space_group_number,num_atoms
Na2GaSb2Te_id744_E-2.60.cif,Na2GaSb2Te,-2.6006,0.0,Metal,Cmmm,65,12
Na2CdIn2Sn3_id3241_E-2.60.cif,Na2CdIn2Sn3,-2.5994,0.0,Metal,Pmmm,47,8
In2Ga3_id3858_E-2.60.cif,In2Ga3,-2.5992,0.0,Metal,Cmce,64,20
MgSn_id397_E-2.60.cif,MgSn,-2.5969,0.0,Metal,P4_2/mmc,131,4
Li3(InGa)2_id2603_E-2.60.cif,Li3(InGa)2,-2.5953,0.0,Metal,P31m,157,7
In_id4793_E-2.59.cif,In,-2.594,0.0,Metal,P4/mmm,123,4
Ba6CdN_id3934_E-2.59.cif,Ba6CdN,-2.5935,0.0,Metal,P6_322,182,16
In3Ga_id455_E-2.59.cif,In3Ga,-2.5931,0.0,Metal,P6_3,173,8
In_id3950_E-2.59.cif,In,-2.5929,0.0,Metal,P6/mmm,191,12
CdSb_id3673_E-2.59.cif,CdSb,-2.5926,0.0,Metal,P4/nmm,129,8
AlZn2GaGe_id2405_E-2.59.cif,AlZn2GaGe,-2.5924,0.0,Metal,Pccm,49,10
In_id4202_E-2.59.cif,In,-2.5919,0.0,Metal,P-6m2,187,9
In_id622_E-2.59.cif,In,-2.5906,0.0,Metal,P2_12_12_1,19,4
Mg5Sc3_id2452_E-2.59.cif,Mg5Sc3,-2.5902,0.0,Metal,Cmmm,65,16
ZnGa5_id4220_E-2.59.cif,ZnGa5,-2.5892,0.0,Metal,P4_2/mcm,132,24
Ga_id4679_E-2.59.cif,Ga,-2.5887,0.0,Metal,Amm2,38,16
SrCd2(InSn3)2_id341_E-2.59.cif,SrCd2(InSn3)2,-2.5882,0.0,Metal,P2/m,10,11
SrCd6InO3_id1551_E-2.59.cif,SrCd6InO3,-2.587,0.0,Metal,P6_322,182,22
Sc2(ZnGa2)3_id2615_E-2.59.cif,Sc2(ZnGa2)3,-2.5865,0.0,Metal,C2/m,12,22
LiAlGa_id1746_E-2.59.cif,LiAlGa,-2.5864,0.0,Metal,Ccc2,37,24
Zn5Ga2B(SeS)8_id3992_E-2.59.cif,Zn5Ga2B(SeS)8,-2.5863,1.597,Semiconductor,P-42c,112,48
Ba2B_id322_E-2.59.cif,Ba2B,-2.5857,0.0,Metal,P6_422,181,9
CdTe2_id1280_E-2.59.cif,CdTe2,-2.5853,0.699,Semiconductor,Pca2_1,29,12
LiCd2Sn2Sb_id1090_E-2.58.cif,LiCd2Sn2Sb,-2.5846,0.0,Metal,P2_1,4,12
Zn2GeSb2_id2977_E-2.58.cif,Zn2GeSb2,-2.5844,0.0,Metal,P4/mmm,123,10
Ca2In2Sn2As_id4838_E-2.58.cif,Ca2In2Sn2As,-2.582,0.0,Metal,P4/mnc,128,28
Ba2ScCd_id1663_E-2.58.cif,Ba2ScCd,-2.5817,0.0,Metal,Fm-3m,225,16
Li2InGa_id2609_E-2.58.cif,Li2InGa,-2.5813,0.0,Metal,I-42d,122,16
SrAl8(ZnGa)4_id1990_E-2.58.cif,SrAl8(ZnGa)4,-2.5807,0.0,Metal,P4_2/nmc,137,34
MgIn12_id2271_E-2.58.cif,MgIn12,-2.5799,0.0,Metal,Fm-3m,225,52
CdInSn2_id4381_E-2.58.cif,CdInSn2,-2.5772,0.0,Metal,Pmmm,47,4
LiZnIn3SnSe2_id3239_E-2.58.cif,LiZnIn3SnSe2,-2.5763,0.0,Metal,P2_1/m,11,16
SrIn3Sn11_id888_E-2.58.cif,SrIn3Sn11,-2.576,0.0,Metal,P6/mmm,191,15
KAl(InGa)2_id10_E-2.57.cif,KAl(InGa)2,-2.575,0.0,Metal,P-4m2,115,6
CaZnGa6_id3076_E-2.57.cif,CaZnGa6,-2.5749,0.0,Metal,P4/mmm,123,8
Mg3Be2Al2Si2(AsS)2_id522_E-2.57.cif,Mg3Be2Al2Si2(AsS)2,-2.5741,0.04,Metal,Pccn,56,52
Be3Ga_id295_E-2.57.cif,Be3Ga,-2.5736,0.0,Metal,Cmme,67,16
CdIn4Sn_id136_E-2.57.cif,CdIn4Sn,-2.5734,0.0,Metal,Pbam,55,12
BaIn4Ga_id1198_E-2.57.cif,BaIn4Ga,-2.5731,0.0,Metal,I4_1/amd,141,24
Ca3Al3Ga2_id4640_E-2.57.cif,Ca3Al3Ga2,-2.5715,0.016,Metal,P4_132,213,32
Zn2Cd(GaO2)2_id2312_E-2.57.cif,Zn2Cd(GaO2)2,-2.5713,0.062,Semiconductor,P4_2/m,84,18
Li4Ga3_id673_E-2.57.cif,Li4Ga3,-2.571,0.0,Metal,I-43d,220,28
Li4Ca3(MgSe3)2_id4135_E-2.57.cif,Li4Ca3(MgSe3)2,-2.5697,0.021,Metal,Cccm,66,60
K3Ba2LiO2_id1774_E-2.57.cif,K3Ba2LiO2,-2.5688,2.822,Semiconductor,P2/m,10,8
Na(InGa2)2_id463_E-2.57.cif,Na(InGa2)2,-2.568,0.0,Metal,I4/mmm,139,14
CdTe_id3593_E-2.57.cif,CdTe,-2.5672,0.0,Metal,P4/mmm,123,8
Ba2ScZn_id4875_E-2.57.cif,Ba2ScZn,-2.5669,0.0,Metal,Fm-3m,225,16
LiZn4(SnAs)4_id4887_E-2.57.cif,LiZn4(SnAs)4,-2.566,0.0,Metal,I4_1/a,88,52
LiCd3In3SbAs3_id962_E-2.57.cif,LiCd3In3SbAs3,-2.5651,0.0,Metal,P6_322,182,22
KMg3Sn3C_id3844_E-2.56.cif,KMg3Sn3C,-2.5647,0.0,Metal,Pm-3m,221,8
LiGa3_id1035_E-2.56.cif,LiGa3,-2.5643,0.0,Metal,Pmmn,59,8
In5Ga4_id2933_E-2.56.cif,In5Ga4,-2.5635,0.0,Metal,P-62m,189,9
KO4_id2173_E-2.56.cif,KO4,-2.5614,3.521,Insulator,P4/nbm,125,20
BaSr2O_id3346_E-2.56.cif,BaSr2O,-2.5609,0.614,Semiconductor,P4_2/mmc,131,8
SrScIn3Ga5_id4790_E-2.56.cif,SrScIn3Ga5,-2.5605,0.0,Metal,P4/mmm,123,10
AlIn_id2619_E-2.56.cif,AlIn,-2.5597,0.0,Metal,Imma,74,16
In_id1814_E-2.56.cif,In,-2.5595,0.0,Metal,C222_1,20,8
CdGa4_id3166_E-2.56.cif,CdGa4,-2.5588,0.0,Metal,P4_2/nmc,137,10
Sr6CaSi4_id1079_E-2.56.cif,Sr6CaSi4,-2.5587,0.0,Metal,I4mm,107,22
CdAs_id3522_E-2.56.cif,CdAs,-2.5582,0.0,Metal,Pn-3m,224,16
Mg2GaSb_id3488_E-2.56.cif,Mg2GaSb,-2.5579,0.0,Metal,P4/mmm,123,8
Mg2InSn_id2149_E-2.56.cif,Mg2InSn,-2.5577,0.0,Metal,Fm-3m,225,16
CaCd2Ga4Si(GeSe2)4_id3624_E-2.56.cif,CaCd2Ga4Si(GeSe2)4,-2.5568,1.551,Semiconductor,I422,97,40
SrIn4_id3809_E-2.55.cif,SrIn4,-2.5548,0.0,Metal,Pmma,51,10
NaCd(NO8)2_id1360_E-2.55.cif,NaCd(NO8)2,-2.5543,1.346,Semiconductor,P3_121,152,60
K2Li2CdGa5Sn2_id1178_E-2.55.cif,K2Li2CdGa5Sn2,-2.5543,0.0,Metal,C222,21,24
In_id3289_E-2.55.cif,In,-2.5541,0.0,Metal,P6/mmm,191,10
CaIn10_id89_E-2.55.cif,CaIn10,-2.5529,0.0,Metal,I-42d,122,44
Mg3Si2_id3156_E-2.55.cif,Mg3Si2,-2.5522,0.0,Metal,P6_3/mcm,193,20
LiIn4_id3731_E-2.55.cif,LiIn4,-2.5516,0.0,Metal,Ccce,68,20
Na2Li2Sn3Ge_id516_E-2.55.cif,Na2Li2Sn3Ge,-2.5506,0.006,Metal,P-4n2,118,16
Al2Zn2Ga3Si2_id3052_E-2.55.cif,Al2Zn2Ga3Si2,-2.5506,0.617,Semiconductor,P4_12_12,92,36
Ti3Zn5Ga4_id3694_E-2.55.cif,Ti3Zn5Ga4,-2.5505,0.0,Metal,P-62m,189,12
Ba4In13_id671_E-2.55.cif,Ba4In13,-2.5504,0.0,Metal,P622,177,17
Li2In6Ga5Sn2_id4832_E-2.55.cif,Li2In6Ga5Sn2,-2.5491,0.0,Metal,Imma,74,60
In_id3800_E-2.55.cif,In,-2.5483,0.0,Metal,C2/c,15,52
MgAl2_id4205_E-2.55.cif,MgAl2,-2.5483,0.0,Metal,P4_332,212,12
ZnGaSn_id3365_E-2.55.cif,ZnGaSn,-2.5468,0.0,Metal,Pmna,53,12
In_id416_E-2.55.cif,In,-2.5466,0.0,Metal,Fd-3m,227,8
In12Sn_id1338_E-2.55.cif,In12Sn,-2.5455,0.0,Metal,Fm-3m,225,52
Mg2InGaGe_id983_E-2.55.cif,Mg2InGaGe,-2.5455,0.0,Metal,Pnnn,48,10
Ba2Li2MgZnN_id728_E-2.54.cif,Ba2Li2MgZnN,-2.5448,0.0,Metal,P4/mmm,123,7
Ca2Al_id4782_E-2.54.cif,Ca2Al,-2.5433,0.0,Metal,Pbca,61,12
BeAl4Ga3_id3040_E-2.54.cif,BeAl4Ga3,-2.5424,0.0,Metal,I422,97,16
LiMgAlGa_id195_E-2.54.cif,LiMgAlGa,-2.5411,0.0,Metal,P4_3,78,16
BaCdIn5_id1095_E-2.54.cif,BaCdIn5,-2.5405,0.0,Metal,I-4m2,119,14
MgScGa2_id1301_E-2.54.cif,MgScGa2,-2.5398,0.0,Metal,P4_32_12,96,16
MgSn_id2901_E-2.54.cif,MgSn,-2.5391,0.0,Metal,F-43m,216,8
Ba4CaSn3_id2717_E-2.54.cif,Ba4CaSn3,-2.5375,0.0,Metal,P3m1,156,8
Li3CdInSi_id848_E-2.54.cif,Li3CdInSi,-2.5369,0.0,Metal,Pmmn,59,12
AlGeS_id1769_E-2.53.cif,AlGeS,-2.5349,0.227,Semiconductor,P6_522,179,18
NaAl4Zn_id1525_E-2.53.cif,NaAl4Zn,-2.5344,0.0,Metal,I422,97,12
CdGaSn_id2195_E-2.53.cif,CdGaSn,-2.5344,0.0,Metal,Cmme,67,12
Na4Ca4TiZn4Se4(SO)4_id4364_E-2.53.cif,Na4Ca4TiZn4Se4(SO)4,-2.5342,2.353,Semiconductor,P2,3,50
Ba4ZnGa3_id4575_E-2.53.cif,Ba4ZnGa3,-2.5335,0.0,Metal,Im-3m,229,16
SrCdIn5_id4037_E-2.53.cif,SrCdIn5,-2.5333,0.0,Metal,I-4m2,119,14
Ba3Ca3InO_id3394_E-2.53.cif,Ba3Ca3InO,-2.5328,0.0,Metal,Pm-3m,221,8
In_id3296_E-2.53.cif,In,-2.532,0.0,Metal,Pmna,53,16
ZnSb_id4481_E-2.53.cif,ZnSb,-2.5281,0.0,Metal,P4_2/ncm,138,8
LiAl2ZnIn2GaGe2_id261_E-2.53.cif,LiAl2ZnIn2GaGe2,-2.5269,0.0,Metal,P2_1,4,18
Mg2AlGa2_id2640_E-2.53.cif,Mg2AlGa2,-2.5257,0.0,Metal,Pa-3,205,20
KCd2Ga2(GeAs)2_id1687_E-2.53.cif,KCd2Ga2(GeAs)2,-2.5255,0.0,Metal,P4_122,91,36
CdInGe_id2418_E-2.52.cif,CdInGe,-2.5245,0.0,Metal,P4_2/mmc,131,6
Na5SrCa4N2_id2961_E-2.52.cif,Na5SrCa4N2,-2.5235,0.605,Semiconductor,I4/mmm,139,24
K(LiGe2)2_id1501_E-2.52.cif,K(LiGe2)2,-2.5209,0.009,Metal,I-4c2,120,28
Li4ZnGa3_id2249_E-2.52.cif,Li4ZnGa3,-2.5206,0.0,Metal,Im-3m,229,16
BeZnSi_id1023_E-2.52.cif,BeZnSi,-2.5204,0.0,Metal,P6_522,179,18
LiIn2_id1802_E-2.52.cif,LiIn2,-2.5202,0.0,Metal,Pa-3,205,12
MgZnGa4_id384_E-2.52.cif,MgZnGa4,-2.52,0.0,Metal,I422,97,12
LiGe2SbAs2_id1848_E-2.52.cif,LiGe2SbAs2,-2.5194,0.0,Metal,P4/mmm,123,6
In_id2991_E-2.52.cif,In,-2.5188,0.0,Metal,P2_12_12_1,19,12
K4NaZn3O3_id3342_E-2.52.cif,K4NaZn3O3,-2.5175,1.065,Semiconductor,Pm-3n,223,22
Al4Ga3_id1672_E-2.52.cif,Al4Ga3,-2.517,0.0,Metal,P2,3,14
Li9ZnSn3Ge2_id3517_E-2.52.cif,Li9ZnSn3Ge2,-2.5167,0.0,Metal,P-31m,162,15
Li9ZnSn3Ge2_id1307_E-2.52.cif,Li9ZnSn3Ge2,-2.5163,0.0,Metal,P-31m,162,15
KBaNa2Zn2(InGe)2_id4086_E-2.52.cif,KBaNa2Zn2(InGe)2,-2.5151,2.103,Semiconductor,P-3m1,164,10
Mg2Ga2Ge_id4922_E-2.51.cif,Mg2Ga2Ge,-2.5149,0.0,Metal,Pccm,49,10
Al_id2455_E-2.51.cif,Al,-2.5143,0.0,Metal,C2/c,15,56
Sr2AlIn_id2886_E-2.51.cif,Sr2AlIn,-2.5124,0.0,Metal,Imm2,44,8
Be2Zn3Ga2SiGe_id2235_E-2.51.cif,Be2Zn3Ga2SiGe,-2.5111,0.0,Metal,P6_1,169,54
KSn(AsS)2_id944_E-2.51.cif,KSn(AsS)2,-2.5101,0.076,Semiconductor,Pmmn,59,12
MgZnSe_id3492_E-2.51.cif,MgZnSe,-2.5061,1.521,Semiconductor,Aea2,41,24
Te_id1418_E-2.51.cif,Te,-2.5057,0.0,Metal,I4/mmm,139,4
KGa3_id1266_E-2.50.cif,KGa3,-2.5044,0.0,Metal,Pm-3n,223,8
Na2GaTe4As_id2464_E-2.50.cif,Na2GaTe4As,-2.5039,0.0,Metal,P-42c,112,16
Ba4CdIn3_id598_E-2.50.cif,Ba4CdIn3,-2.5039,0.0,Metal,Im-3m,229,16
LiCa2Zn2Ga3_id4555_E-2.50.cif,LiCa2Zn2Ga3,-2.5034,0.0,Metal,Pn-3m,224,16
Li4Zn5Sn6_id1263_E-2.50.cif,Li4Zn5Sn6,-2.502,0.0,Metal,P4cc,103,30
KSn_id4591_E-2.50.cif,KSn,-2.502,0.446,Semiconductor,P3m1,156,4
Ca(Zn2Si)2_id2183_E-2.50.cif,Ca(Zn2Si)2,-2.5015,0.0,Metal,I4/mcm,140,28
Ca2Ga_id4937_E-2.50.cif,Ca2Ga,-2.5007,0.0,Metal,Pa-3,205,12
ZnCdSn2_id4013_E-2.50.cif,ZnCdSn2,-2.5006,0.0,Metal,I-42d,122,16
In16Sn9_id77_E-2.50.cif,In16Sn9,-2.5005,0.0,Metal,P-42_1c,114,50
Ba(LiIn2)4_id1_E-2.50.cif,Ba(LiIn2)4,-2.5003,0.0,Metal,P4_2/nmc,137,26
Li(Al4Ga)2_id3069_E-2.50.cif,Li(Al4Ga)2,-2.5002,0.0,Metal,I2_12_12_1,24,44
Mg5Sc3In_id3107_E-2.50.cif,Mg5Sc3In,-2.5002,0.0,Metal,Pmmm,47,9
Ba4SN_id279_E-2.50.cif,Ba4SN,-2.4988,0.0,Metal,P4/mmm,123,6
BaLiCdIn2GaSn2_id1173_E-2.50.cif,BaLiCdIn2GaSn2,-2.4979,0.0,Metal,Imm2,44,16
ZnCdS2O_id2227_E-2.50.cif,ZnCdS2O,-2.4961,1.645,Semiconductor,P4mm,99,5
AlIn7_id2434_E-2.49.cif,AlIn7,-2.4949,0.0,Metal,P6_3/mcm,193,16
Na2Cd2In4Sn9_id352_E-2.49.cif,Na2Cd2In4Sn9,-2.4937,0.0,Metal,C2/m,12,34
Be3Al3Zn_id464_E-2.49.cif,Be3Al3Zn,-2.4929,0.0,Metal,Pm-3n,223,14
Na3CdSn4_id2997_E-2.49.cif,Na3CdSn4,-2.4907,0.178,Semiconductor,P4/mmm,123,8
Ba2Ga_id2665_E-2.49.cif,Ba2Ga,-2.4904,0.011,Metal,Pa-3,205,12
MgScCd2_id617_E-2.49.cif,MgScCd2,-2.4901,0.0,Metal,P4/mmm,123,8
SrGaSn2_id3005_E-2.49.cif,SrGaSn2,-2.4901,0.0,Metal,P6_3/mmc,194,8
CdO_id3739_E-2.49.cif,CdO,-2.4896,0.152,Semiconductor,P4_2/mcm,132,16
Li3Ga4Si2Ge_id2223_E-2.49.cif,Li3Ga4Si2Ge,-2.4886,0.0,Metal,Ibam,72,40
Na4Li2ScZn2Ge2O_id104_E-2.49.cif,Na4Li2ScZn2Ge2O,-2.4886,0.0,Metal,P3_112,151,36
CdSb_id3956_E-2.49.cif,CdSb,-2.4874,0.0,Metal,Fd-3m,227,32
Ga_id2491_E-2.48.cif,Ga,-2.4839,0.0,Metal,P2_12_12_1,19,28
Ti4(ZnGa2)7_id3805_E-2.48.cif,Ti4(ZnGa2)7,-2.4811,0.0,Metal,Immm,71,50
MgIn4_id2985_E-2.48.cif,MgIn4,-2.4807,0.0,Metal,I-4m2,119,20
Na6Sn2Ge2AsSe_id1292_E-2.48.cif,Na6Sn2Ge2AsSe,-2.4799,0.129,Semiconductor,P-4m2,115,12
NaLi2Sn2Sb_id4437_E-2.48.cif,NaLi2Sn2Sb,-2.4792,0.007,Metal,P2/m,10,6
KZn7O3_id609_E-2.48.cif,KZn7O3,-2.4787,0.355,Semiconductor,Pm-3n,223,22
Li3In3Ge_id2845_E-2.48.cif,Li3In3Ge,-2.4782,0.0,Metal,P6_3/m,176,14
Ca4Sn_id4619_E-2.48.cif,Ca4Sn,-2.4781,0.0,Metal,Ccce,68,20
KTiCdTe_id3719_E-2.47.cif,KTiCdTe,-2.474,0.0,Metal,P3_221,154,12
Li2Ti_id2725_E-2.47.cif,Li2Ti,-2.4728,0.729,Semiconductor,Cmme,67,24
In_id436_E-2.47.cif,In,-2.4712,0.0,Metal,Pmmm,47,4
Mg3Sc2Cd2In_id3929_E-2.47.cif,Mg3Sc2Cd2In,-2.4701,0.0,Metal,Pbam,55,16
Ba2SrLi4Ga4Ge_id2422_E-2.47.cif,Ba2SrLi4Ga4Ge,-2.4696,0.413,Semiconductor,C222,21,24
KNa6Li7(GaO2)3_id3466_E-2.47.cif,KNa6Li7(GaO2)3,-2.467,0.687,Semiconductor,P-31c,163,46
Na2CaSn_id2309_E-2.47.cif,Na2CaSn,-2.466,0.0,Metal,F-43m,216,16
Ba2Mg2Sn_id16_E-2.46.cif,Ba2Mg2Sn,-2.4649,0.0,Metal,Ibam,72,20
Al3Te_id4961_E-2.46.cif,Al3Te,-2.4641,1.329,Semiconductor,P3c1,158,8
LiAl_id1899_E-2.46.cif,LiAl,-2.4625,0.0,Metal,I4_1/acd,142,32
Li2Mg5Sc2CdIn2_id4215_E-2.46.cif,Li2Mg5Sc2CdIn2,-2.4622,0.0,Metal,Fmmm,69,48
MgIn3_id3413_E-2.46.cif,MgIn3,-2.462,0.0,Metal,Fm-3m,225,16
In2Ga_id1443_E-2.46.cif,In2Ga,-2.4598,0.0,Metal,Pn-3m,224,6
Li3ZnIn5Ga3_id3512_E-2.46.cif,Li3ZnIn5Ga3,-2.4597,0.0,Metal,P-62m,189,12
Mg2Sc3In_id527_E-2.46.cif,Mg2Sc3In,-2.4578,0.0,Metal,Cmcm,63,24
BaNaGa6B6Sb_id3170_E-2.46.cif,BaNaGa6B6Sb,-2.4573,0.0,Metal,P312,149,15
Li5PO3_id3282_E-2.46.cif,Li5PO3,-2.4572,3.339,Semiconductor,P-42_1m,113,36
Li(MgSn)4_id3881_E-2.46.cif,Li(MgSn)4,-2.4569,0.0,Metal,I4/m,87,18
Zn4Ga5Ge3_id3217_E-2.46.cif,Zn4Ga5Ge3,-2.4567,0.0,Metal,P-43m,215,12
Ba3Se4_id3416_E-2.46.cif,Ba3Se4,-2.4565,0.467,Semiconductor,P6_3/m,176,14
MgScCd_id1327_E-2.45.cif,MgScCd,-2.4544,0.0,Metal,Pmma,51,12
ScCd3_id1300_E-2.45.cif,ScCd3,-2.4539,0.0,Metal,I4/mmm,139,8
Li3Ga2_id1517_E-2.45.cif,Li3Ga2,-2.4514,0.288,Semiconductor,Cmce,64,20
Li4CdGe_id4076_E-2.45.cif,Li4CdGe,-2.4494,0.006,Metal,I422,97,12
Li2Ga3Ge_id986_E-2.45.cif,Li2Ga3Ge,-2.4491,0.0,Metal,Pmmn,59,12
BaMgCd2(GeAs)2_id2631_E-2.45.cif,BaMgCd2(GeAs)2,-2.448,0.0,Metal,P4_122,91,32
Li3TiZnSn6_id1849_E-2.45.cif,Li3TiZnSn6,-2.4476,0.0,Metal,Pm-3m,221,11
Na5Li2Cd2(TeS)2_id1205_E-2.45.cif,Na5Li2Cd2(TeS)2,-2.4474,1.838,Semiconductor,P4_22_12,94,52
K2Sn3_id1782_E-2.45.cif,K2Sn3,-2.4474,0.026,Metal,Pmmm,47,20
LiIn2_id1022_E-2.45.cif,LiIn2,-2.4474,0.0,Metal,P4/mmm,123,6
Li7MgSn2_id3421_E-2.45.cif,Li7MgSn2,-2.4456,0.0,Metal,C2/m,12,20
Zn3GaSi2_id937_E-2.45.cif,Zn3GaSi2,-2.4452,0.423,Semiconductor,I4_1,80,24
Li7ScInGa_id2980_E-2.45.cif,Li7ScInGa,-2.4452,0.0,Metal,P312,149,10
Cd2In3O_id116_E-2.45.cif,Cd2In3O,-2.445,0.225,Semiconductor,Pn-3m,224,12
Mg2ScIn2_id933_E-2.44.cif,Mg2ScIn2,-2.4449,0.0,Metal,Pmmm,47,5
Na3Se_id3644_E-2.44.cif,Na3Se,-2.4442,0.0,Metal,Ibca,73,32
LiAl3Zn2_id142_E-2.44.cif,LiAl3Zn2,-2.4441,0.0,Metal,Ibam,72,24
K4Na3GaSb3AsP3_id3850_E-2.44.cif,K4Na3GaSb3AsP3,-2.4438,0.947,Semiconductor,P3,143,15
KCdSb_id3054_E-2.44.cif,KCdSb,-2.4437,0.334,Semiconductor,Pmmm,47,6
NaCdGe2_id1494_E-2.44.cif,NaCdGe2,-2.4432,0.0,Metal,Pccm,49,8
MgSc(Zn2Ga)2_id1550_E-2.44.cif,MgSc(Zn2Ga)2,-2.4412,0.0,Metal,P4/mmm,123,8
ZnTe_id1747_E-2.44.cif,ZnTe,-2.4394,0.301,Semiconductor,Pca2_1,29,8
MgZnCdGa8Sn_id346_E-2.44.cif,MgZnCdGa8Sn,-2.4391,0.0,Metal,Pmmm,47,12
Ca2ZnGa_id4661_E-2.44.cif,Ca2ZnGa,-2.4378,0.0,Metal,Fm-3m,225,16
BaGa5Si_id3074_E-2.44.cif,BaGa5Si,-2.4359,0.0,Metal,Pm,6,7
SrCd3N_id3696_E-2.44.cif,SrCd3N,-2.4354,0.0,Metal,Pm-3m,221,5
Li2In_id2388_E-2.43.cif,Li2In,-2.4325,0.0,Metal,I4/mcm,140,12
NaLi2Sn_id2043_E-2.43.cif,NaLi2Sn,-2.4305,0.0,Metal,I-42d,122,16
AlGa_id4236_E-2.43.cif,AlGa,-2.4303,0.0,Metal,Pmma,51,12
NaCa2InTeSe_id3300_E-2.43.cif,NaCa2InTeSe,-2.4282,0.0,Metal,P1,1,24
Ba2Na2Li4Sn4Sb_id1673_E-2.43.cif,Ba2Na2Li4Sn4Sb,-2.4274,0.0,Metal,Cccm,66,52
Na2Mg7Ti2Al2Zn2Si3_id1091_E-2.43.cif,Na2Mg7Ti2Al2Zn2Si3,-2.427,0.0,Metal,P2_1/c,14,36
AlCdGa6_id2438_E-2.43.cif,AlCdGa6,-2.4269,0.0,Metal,I4/mmm,139,16
Be2Al2CdGa2_id1522_E-2.43.cif,Be2Al2CdGa2,-2.4262,0.0,Metal,I4/mcm,140,28
LiCd5(InSe2)2_id3795_E-2.43.cif,LiCd5(InSe2)2,-2.4253,2.074,Semiconductor,I-42d,122,48
MgZnGe_id340_E-2.42.cif,MgZnGe,-2.4246,0.0,Metal,Cmcm,63,12
ZnSn_id2799_E-2.42.cif,ZnSn,-2.4246,0.0,Metal,P6_3/mmc,194,4
SrIn4_id2661_E-2.42.cif,SrIn4,-2.4222,0.0,Metal,Pmmm,47,5
Al(ZnGa)2_id3927_E-2.42.cif,Al(ZnGa)2,-2.4222,0.0,Metal,I-4m2,119,20
Mg2Al7_id4101_E-2.42.cif,Mg2Al7,-2.4218,0.0,Metal,Cccm,66,36
CdSn_id4614_E-2.42.cif,CdSn,-2.4217,0.0,Metal,Fd-3m,227,16
In15Sn2_id3390_E-2.42.cif,In15Sn2,-2.4209,0.0,Metal,Pmna,53,34
NaBAsSN5O_id507_E-2.42.cif,NaBAsSN5O,-2.4202,0.0,Metal,Pca2_1,29,40
Ca3In_id3191_E-2.42.cif,Ca3In,-2.4191,0.0,Metal,Pm-3n,223,8
Mg2In3Sn_id2511_E-2.42.cif,Mg2In3Sn,-2.419,0.0,Metal,Pbam,55,12
KMgIn6_id3253_E-2.42.cif,KMgIn6,-2.4185,0.0,Metal,P-31c,163,16
LiMg2As_id105_E-2.41.cif,LiMg2As,-2.4135,0.984,Semiconductor,P3_121,152,12
Na2In5_id921_E-2.41.cif,Na2In5,-2.4103,0.0,Metal,Pn-3m,224,14
InB2N_id1333_E-2.41.cif,InB2N,-2.4102,0.0,Metal,P4_2/ncm,138,16
AlZn3Ga2Te2Se10(SO2)2_id3842_E-2.41.cif,AlZn3Ga2Te2Se10(SO2)2,-2.4095,1.779,Semiconductor,Pnn2,34,48
LiMgIn2Sn_id2624_E-2.41.cif,LiMgIn2Sn,-2.4094,0.0,Metal,P4_2/mmc,131,10
In5Ga_id1297_E-2.41.cif,In5Ga,-2.4079,0.0,Metal,P2/c,13,12
Li2AlInGa_id144_E-2.41.cif,Li2AlInGa,-2.4059,0.0,Metal,P6_3/mcm,193,30
KMgSnGe2_id313_E-2.41.cif,KMgSnGe2,-2.4057,0.0,Metal,Immm,71,10
K4MgP4_id4930_E-2.41.cif,K4MgP4,-2.4054,1.455,Semiconductor,I4_1/a,88,36
Te_id3575_E-2.41.cif,Te,-2.405,0.583,Semiconductor,P6_3/m,176,8
Na3Te_id2259_E-2.41.cif,Na3Te,-2.405,0.195,Semiconductor,R-3,148,24
LiCdIn2TeS2_id606_E-2.40.cif,LiCdIn2TeS2,-2.4046,1.122,Semiconductor,P4_22_12,94,28
Al3ZnO4_id556_E-2.40.cif,Al3ZnO4,-2.4033,0.245,Semiconductor,P-42c,112,16
In2Si4TeS_id2748_E-2.40.cif,In2Si4TeS,-2.4027,12.704,Insulator,P3_1,144,24
Li4Be2Ge_id925_E-2.40.cif,Li4Be2Ge,-2.3995,0.0,Metal,Ccc2,37,28
KNa3TiTeS2_id4445_E-2.40.cif,KNa3TiTeS2,-2.3979,0.01,Metal,P3_112,151,24
Ba3CdSn_id982_E-2.40.cif,Ba3CdSn,-2.3967,0.0,Metal,P4/mmm,123,20
Li2MgInSb2_id4466_E-2.40.cif,Li2MgInSb2,-2.3967,0.0,Metal,Fd-3m,227,48
K2Cd2O_id1950_E-2.39.cif,K2Cd2O,-2.3944,0.0,Metal,P4/mmm,123,10
CaZn8(GaGe3)4_id198_E-2.39.cif,CaZn8(GaGe3)4,-2.3928,0.0,Metal,I422,97,50
Na4LiO_id3211_E-2.39.cif,Na4LiO,-2.3913,0.415,Semiconductor,C2/c,15,48
Ca2Zn4Si(SnGe)2_id2409_E-2.39.cif,Ca2Zn4Si(SnGe)2,-2.3894,0.0,Metal,Pm,6,11
LiBe2GaGe_id4962_E-2.39.cif,LiBe2GaGe,-2.3887,0.0,Metal,Pccm,49,10
K9CaIn6GaSbSe6_id773_E-2.39.cif,K9CaIn6GaSbSe6,-2.3872,1.467,Semiconductor,P-31c,163,48
KCaZnS2_id4893_E-2.39.cif,KCaZnS2,-2.3868,2.826,Semiconductor,P-42_1m,113,10
CaCdGa_id688_E-2.39.cif,CaCdGa,-2.386,0.0,Metal,P6_3/mmc,194,6
