file_name,original_file,formula,energy,bandgap,type,space_group_symbol,space_group_number,num_atoms
O2_id1236_Final_E-4.91.cif,O2_id1236_E-4.90.cif,O2,-4.9067,2.247,Semiconductor,Pbca,61,16
K3NaScO18_id2189_Final_E-4.91.cif,K3NaScO18_id2189_E-4.04.cif,K3NaScO18,-4.9066,3.187,Semiconductor,P1,1,46
MgSO_id1452_Final_E-4.91.cif,MgSO_id1452_E-4.60.cif,MgSO,-4.905,2.391,Semiconductor,P4_2/ncm,138,12
CaInO12_id65_Final_E-4.90.cif,CaInO12_id65_E-4.45.cif,CaInO12,-4.9048,0.0,Metal,P1,1,28
Te2O15_id3188_Final_E-4.90.cif,Te2O15_id3188_E-4.24.cif,Te2O15,-4.9035,0.226,Semiconductor,Pba2,32,34
KSb(SO13)2_id2874_Final_E-4.90.cif,KSb(SO13)2_id2874_E-3.83.cif,KSb(SO13)2,-4.9023,0.0,Metal,P-1,2,30
Si4Sb_id1132_Final_E-4.90.cif,Si4Sb_id1132_E-4.75.cif,Si4Sb,-4.9023,0.789,Semiconductor,P3_121,152,15
LiP5_id3214_Final_E-4.90.cif,LiP5_id3214_E-3.86.cif,LiP5,-4.9015,0.556,Semiconductor,C2,5,24
LiO8_id879_Final_E-4.90.cif,LiO8_id879_E-4.86.cif,LiO8,-4.9013,0.111,Semiconductor,Ccce,68,36
Si2As4PS_id1334_Final_E-4.90.cif,Si2As4PS_id1334_E-4.48.cif,Si2As4PS,-4.9006,1.304,Semiconductor,P1,1,16
NaSnO8_id1941_Final_E-4.90.cif,NaSnO8_id1941_E-4.62.cif,NaSnO8,-4.9003,2.281,Semiconductor,P4/nbm,125,20
O2_id3167_Final_E-4.90.cif,O2_id3167_E-4.00.cif,O2,-4.8999,0.959,Semiconductor,P1,1,24
NaCaCdO4_id3367_Final_E-4.90.cif,NaCaCdO4_id3367_E-4.69.cif,NaCaCdO4,-4.8992,0.0,Metal,P4/nbm,125,14
P3S4_id4872_Final_E-4.89.cif,P3S4_id4872_E-4.88.cif,P3S4,-4.89,1.801,Semiconductor,Fm-3m,225,56
O2_id4334_Final_E-4.88.cif,O2_id4334_E-4.53.cif,O2,-4.8847,1.25,Semiconductor,Pc,7,24
SrO12_id2267_Final_E-4.88.cif,SrO12_id2267_E-4.33.cif,SrO12,-4.8818,0.0,Metal,P1,1,13
Ca3As4N3_id2746_Final_E-4.88.cif,Ca3As4N3_id2746_E-4.73.cif,Ca3As4N3,-4.8816,1.185,Semiconductor,P6_3mc,186,20
Li6AsP(SO2)2_id2065_Final_E-4.88.cif,Li6AsP(SO2)2_id2065_E-4.07.cif,Li6AsP(SO2)2,-4.8797,1.584,Semiconductor,Pnn2,34,56
SrIn4(SnO2)2_id4237_Final_E-4.88.cif,SrIn4(SnO2)2_id4237_E-4.37.cif,SrIn4(SnO2)2,-4.8784,0.341,Semiconductor,Imm2,44,22
Sc(SbTe)2_id1898_Final_E-4.88.cif,Sc(SbTe)2_id1898_E-4.66.cif,Sc(SbTe)2,-4.8754,0.012,Metal,P-1,2,20
BaAl4O6_id1405_Final_E-4.88.cif,BaAl4O6_id1405_E-4.88.cif,BaAl4O6,-4.8753,2.931,Semiconductor,Im-3m,229,22
SiAsS2_id2682_Final_E-4.87.cif,SiAsS2_id2682_E-4.86.cif,SiAsS2,-4.8746,0.045,Metal,I-42d,122,16
MgZn2SiO12_id4147_Final_E-4.87.cif,MgZn2SiO12_id4147_E-4.19.cif,MgZn2SiO12,-4.8721,2.148,Semiconductor,I-42m,121,32
NaLiTe2AsO4_id452_Final_E-4.87.cif,NaLiTe2AsO4_id452_E-4.74.cif,NaLiTe2AsO4,-4.8712,1.531,Semiconductor,I222,23,18
MgSiP2_id827_Final_E-4.87.cif,MgSiP2_id827_E-4.84.cif,MgSiP2,-4.8696,1.36,Semiconductor,I-42d,122,16
AsP2_id45_Final_E-4.87.cif,AsP2_id45_E-4.66.cif,AsP2,-4.8691,1.295,Semiconductor,I4_1cd,110,48
LiBO19_id3536_Final_E-4.87.cif,LiBO19_id3536_E-4.69.cif,LiBO19,-4.8652,1.229,Semiconductor,P2_1,4,42
Li4O5_id2268_Final_E-4.86.cif,Li4O5_id2268_E-4.43.cif,Li4O5,-4.8645,1.089,Semiconductor,Pbcn,60,36
TiZn4GaO4_id4544_Final_E-4.86.cif,TiZn4GaO4_id4544_E-3.64.cif,TiZn4GaO4,-4.8585,0.03,Metal,P-1,2,20
MgBe3(AlB3)2_id2625_Final_E-4.85.cif,MgBe3(AlB3)2_id2625_E-3.19.cif,MgBe3(AlB3)2,-4.851,0.0,Metal,P4_3,78,48
Na2Sn2Sb(SeO)4_id3562_Final_E-4.85.cif,Na2Sn2Sb(SeO)4_id3562_E-4.34.cif,Na2Sn2Sb(SeO)4,-4.8484,0.481,Semiconductor,Cm,8,52
GaSi10_id1222_Final_E-4.85.cif,GaSi10_id1222_E-4.59.cif,GaSi10,-4.8473,1.031,Semiconductor,I2_12_12_1,24,44
SrLi4O11_id1740_Final_E-4.85.cif,SrLi4O11_id1740_E-4.10.cif,SrLi4O11,-4.8462,2.484,Semiconductor,Pc,7,32
MgO9_id917_Final_E-4.84.cif,MgO9_id917_E-4.41.cif,MgO9,-4.8436,0.841,Semiconductor,Pba2,32,40
Sc2InTe6_id1313_Final_E-4.84.cif,Sc2InTe6_id1313_E-4.71.cif,Sc2InTe6,-4.8374,0.343,Semiconductor,P-31m,162,18
KBeO4_id1306_Final_E-4.84.cif,KBeO4_id1306_E-4.84.cif,KBeO4,-4.8372,4.825,Insulator,I4_1/a,88,24
KNaAs2(SO)4_id2918_Final_E-4.83.cif,KNaAs2(SO)4_id2918_E-4.66.cif,KNaAs2(SO)4,-4.8275,1.998,Semiconductor,I222,23,24
Ca2S9N_id2738_Final_E-4.83.cif,Ca2S9N_id2738_E-4.45.cif,Ca2S9N,-4.8269,0.793,Semiconductor,P-1,2,24
TiGa2Sb_id3966_Final_E-4.83.cif,TiGa2Sb_id3966_E-3.35.cif,TiGa2Sb,-4.8268,0.0,Metal,P-1,2,8
Te3PN2_id4880_Final_E-4.83.cif,Te3PN2_id4880_E-4.37.cif,Te3PN2,-4.826,0.791,Semiconductor,C2/m,12,12
Li2O7_id4635_Final_E-4.82.cif,Li2O7_id4635_E-4.33.cif,Li2O7,-4.822,0.0,Metal,P2_1/c,14,36
Al(AsP)3_id4618_Final_E-4.82.cif,Al(AsP)3_id4618_E-4.52.cif,Al(AsP)3,-4.8219,1.038,Semiconductor,P1,1,14
Ba2P(SeS)3_id2272_Final_E-4.81.cif,Ba2P(SeS)3_id2272_E-4.44.cif,Ba2P(SeS)3,-4.8079,1.644,Semiconductor,P1,1,9
BP12_id2102_Final_E-4.81.cif,BP12_id2102_E-4.77.cif,BP12,-4.8066,0.889,Semiconductor,I432,211,26
CaSe_id956_Final_E-4.80.cif,CaSe_id956_E-4.80.cif,CaSe,-4.804,0.194,Semiconductor,Pm-3m,221,12
P2O15_id3743_Final_E-4.80.cif,P2O15_id3743_E-4.46.cif,P2O15,-4.8029,0.32,Semiconductor,Pba2,32,34
LiO5_id1856_Final_E-4.80.cif,LiO5_id1856_E-4.37.cif,LiO5,-4.8021,0.0,Metal,P-1,2,24
KNaCdInGaSeO5_id1892_Final_E-4.80.cif,KNaCdInGaSeO5_id1892_E-4.40.cif,KNaCdInGaSeO5,-4.8001,1.41,Semiconductor,P2_1,4,22
GaO6_id2804_Final_E-4.80.cif,GaO6_id2804_E-3.64.cif,GaO6,-4.7983,0.077,Semiconductor,P6_3/m,176,14
K2SO2_id360_Final_E-4.79.cif,K2SO2_id360_E-3.29.cif,K2SO2,-4.7918,2.925,Semiconductor,P-1,2,20
KSnO14_id1007_Final_E-4.79.cif,KSnO14_id1007_E-3.83.cif,KSnO14,-4.7909,2.402,Semiconductor,P1,1,16
LiO2_id2451_Final_E-4.79.cif,LiO2_id2451_E-4.49.cif,LiO2,-4.7871,0.672,Semiconductor,P4_12_12,92,24
Ti2Zn3O_id1356_Final_E-4.78.cif,Ti2Zn3O_id1356_E-3.49.cif,Ti2Zn3O,-4.7838,0.0,Metal,P3_221,154,18
SeO_id2792_Final_E-4.78.cif,SeO_id2792_E-3.68.cif,SeO,-4.7836,1.151,Semiconductor,P4_12_12,92,16
Na4Li2Zn(SbO6)2_id2993_Final_E-4.78.cif,Na4Li2Zn(SbO6)2_id2993_E-3.68.cif,Na4Li2Zn(SbO6)2,-4.7799,0.821,Semiconductor,C2,5,42
SnSe(SO)2_id1894_Final_E-4.78.cif,SnSe(SO)2_id1894_E-4.50.cif,SnSe(SO)2,-4.779,0.51,Semiconductor,P1,1,18
Li2MgZn4GaO8_id3198_Final_E-4.77.cif,Li2MgZn4GaO8_id3198_E-4.38.cif,Li2MgZn4GaO8,-4.7726,2.286,Semiconductor,C2,5,32
LiO4_id783_Final_E-4.77.cif,LiO4_id783_E-4.72.cif,LiO4,-4.7708,3.17,Semiconductor,Ccce,68,20
NaSiP2SeS2_id1112_Final_E-4.77.cif,NaSiP2SeS2_id1112_E-4.37.cif,NaSiP2SeS2,-4.7658,0.0,Metal,Pca2_1,29,28
Na2SrO2_id4125_Final_E-4.76.cif,Na2SrO2_id4125_E-4.38.cif,Na2SrO2,-4.7615,0.0,Metal,Pca2_1,29,20
SrCaSe2_id275_Final_E-4.76.cif,SrCaSe2_id275_E-4.76.cif,SrCaSe2,-4.7611,0.254,Semiconductor,R-3m,166,12
O2_id102_Final_E-4.75.cif,O2_id102_E-3.86.cif,O2,-4.7522,1.398,Semiconductor,Pba2,32,22
Ga2Sb(SeO)6_id4130_Final_E-4.75.cif,Ga2Sb(SeO)6_id4130_E-4.16.cif,Ga2Sb(SeO)6,-4.7491,2.034,Semiconductor,P1,1,45
K2Na7Ga2TeO28_id2708_Final_E-4.75.cif,K2Na7Ga2TeO28_id2708_E-3.53.cif,K2Na7Ga2TeO28,-4.7469,2.252,Semiconductor,P1,1,40
BaSr(SeO15)2_id423_Final_E-4.75.cif,BaSr(SeO15)2_id423_E-4.40.cif,BaSr(SeO15)2,-4.7468,1.858,Semiconductor,P-3,147,34
KInO50_id1458_Final_E-4.75.cif,KInO50_id1458_E-3.53.cif,KInO50,-4.7456,0.0,Metal,P-1,2,52
KIn4O8_id2336_Final_E-4.74.cif,KIn4O8_id2336_E-3.91.cif,KIn4O8,-4.7404,2.179,Semiconductor,P2/c,13,26
BP12_id1052_Final_E-4.74.cif,BP12_id1052_E-4.74.cif,BP12,-4.7396,0.454,Semiconductor,I432,211,26
K(SeO12)2_id1127_Final_E-4.74.cif,K(SeO12)2_id1127_E-4.65.cif,K(SeO12)2,-4.7382,0.056,Semiconductor,P-1,2,27
SrC2O_id3023_Final_E-4.74.cif,SrC2O_id3023_E-4.73.cif,SrC2O,-4.737,0.696,Semiconductor,I4/mmm,139,8
LiZnGaP2(SeO)2_id1742_Final_E-4.74.cif,LiZnGaP2(SeO)2_id1742_E-4.29.cif,LiZnGaP2(SeO)2,-4.7368,1.382,Semiconductor,P3_221,154,27
KLiIn4O4_id3270_Final_E-4.73.cif,KLiIn4O4_id3270_E-4.43.cif,KLiIn4O4,-4.7315,0.766,Semiconductor,P1,1,20
Ba4N3_id910_Final_E-4.73.cif,Ba4N3_id910_E-4.57.cif,Ba4N3,-4.7272,0.019,Metal,P31c,159,14
BaCaGa2(SO27)2_id4645_Final_E-4.73.cif,BaCaGa2(SO27)2_id4645_E-4.62.cif,BaCaGa2(SO27)2,-4.7255,3.019,Semiconductor,P-3,147,60
Ca3Se4N3_id2713_Final_E-4.72.cif,Ca3Se4N3_id2713_E-4.72.cif,Ca3Se4N3,-4.7247,0.248,Semiconductor,I-43d,220,40
ZnO_id4296_Final_E-4.72.cif,ZnO_id4296_E-4.06.cif,ZnO,-4.7237,0.0,Metal,Fm-3m,225,16
SbAs2PS4_id1971_Final_E-4.72.cif,SbAs2PS4_id1971_E-4.30.cif,SbAs2PS4,-4.7175,1.56,Semiconductor,P1,1,8
KS3O2_id1186_Final_E-4.72.cif,KS3O2_id1186_E-4.38.cif,KS3O2,-4.7159,2.005,Semiconductor,Cmmm,65,12
NaTeSO2_id4559_Final_E-4.72.cif,NaTeSO2_id4559_E-4.51.cif,NaTeSO2,-4.7157,2.592,Semiconductor,Aea2,41,40
Li2ZnO6_id218_Final_E-4.71.cif,Li2ZnO6_id218_E-4.17.cif,Li2ZnO6,-4.7107,0.0,Metal,P-1,2,18
K2ScCd6O12_id716_Final_E-4.71.cif,K2ScCd6O12_id716_E-3.43.cif,K2ScCd6O12,-4.7087,0.143,Semiconductor,P-3c1,165,42
GeAsP_id635_Final_E-4.71.cif,GeAsP_id635_E-4.59.cif,GeAsP,-4.7087,0.0,Metal,Cmc2_1,36,12
Ba(AsS2)2_id1311_Final_E-4.71.cif,Ba(AsS2)2_id1311_E-4.41.cif,Ba(AsS2)2,-4.7081,1.59,Semiconductor,C2,5,28
O2_id1911_Final_E-4.71.cif,O2_id1911_E-4.60.cif,O2,-4.7078,0.962,Semiconductor,Pba2,32,18
GeP_id3032_Final_E-4.70.cif,GeP_id3032_E-4.21.cif,GeP,-4.7049,1.067,Semiconductor,P4_32_12,96,8
BP24_id386_Final_E-4.70.cif,BP24_id386_E-4.53.cif,BP24,-4.7033,0.941,Semiconductor,I432,211,50
O2_id1126_Final_E-4.70.cif,O2_id1126_E-4.65.cif,O2,-4.7027,2.558,Semiconductor,Pba2,32,30
MgO13_id2643_Final_E-4.70.cif,MgO13_id2643_E-4.59.cif,MgO13,-4.7024,0.704,Semiconductor,P2_1,4,28
O2_id1086_Final_E-4.70.cif,O2_id1086_E-4.48.cif,O2,-4.7022,1.138,Semiconductor,C2,5,28
CaSeS_id3465_Final_E-4.70.cif,CaSeS_id3465_E-3.97.cif,CaSeS,-4.7006,1.956,Semiconductor,Pbca,61,24
CaSeO_id2019_Final_E-4.70.cif,CaSeO_id2019_E-4.65.cif,CaSeO,-4.699,2.276,Semiconductor,P4_2/mmc,131,12
SiAsSe3N_id2048_Final_E-4.70.cif,SiAsSe3N_id2048_E-4.59.cif,SiAsSe3N,-4.6987,1.574,Semiconductor,P2_1/m,11,12
KGa4TeO4_id330_Final_E-4.70.cif,KGa4TeO4_id330_E-4.64.cif,KGa4TeO4,-4.6954,0.0,Metal,I222,23,20
K2TeO4_id3941_Final_E-4.69.cif,K2TeO4_id3941_E-4.29.cif,K2TeO4,-4.6929,1.396,Semiconductor,P2/c,13,28
K2TiIn(SeS5)2_id478_Final_E-4.69.cif,K2TiIn(SeS5)2_id478_E-4.34.cif,K2TiIn(SeS5)2,-4.6881,0.809,Semiconductor,P1,1,16
Na2LiO8_id1964_Final_E-4.69.cif,Na2LiO8_id1964_E-4.53.cif,Na2LiO8,-4.6872,0.0,Metal,Pcca,54,44
BO12_id3486_Final_E-4.68.cif,BO12_id3486_E-3.31.cif,BO12,-4.6849,0.0,Metal,I432,211,26
Ga2O_id3304_Final_E-4.67.cif,Ga2O_id3304_E-4.64.cif,Ga2O,-4.6746,0.0,Metal,Pbcn,60,12
In6Sn7O12_id1601_Final_E-4.67.cif,In6Sn7O12_id1601_E-3.65.cif,In6Sn7O12,-4.6688,0.0,Metal,P1,1,50
GeS2_id1226_Final_E-4.67.cif,GeS2_id1226_E-4.26.cif,GeS2,-4.6667,1.701,Semiconductor,I4_1/amd,141,12
SiAs_id1657_Final_E-4.66.cif,SiAs_id1657_E-4.21.cif,SiAs,-4.6613,0.0,Metal,P4_32_12,96,8
ScTe4_id4639_Final_E-4.65.cif,ScTe4_id4639_E-4.54.cif,ScTe4,-4.6526,0.941,Semiconductor,P3_112,151,15
K2BaZn2CdO20_id1886_Final_E-4.65.cif,K2BaZn2CdO20_id1886_E-3.50.cif,K2BaZn2CdO20,-4.6521,0.208,Semiconductor,P1,1,26
MgScIn(SiS2)3_id1955_Final_E-4.65.cif,MgScIn(SiS2)3_id1955_E-3.63.cif,MgScIn(SiS2)3,-4.6511,0.029,Metal,P-31c,163,24
Si2O5_id794_Final_E-4.65.cif,Si2O5_id794_E-3.51.cif,Si2O5,-4.6498,3.831,Insulator,C222_1,20,42
MgAl3(SeS2)2_id2159_Final_E-4.65.cif,MgAl3(SeS2)2_id2159_E-3.65.cif,MgAl3(SeS2)2,-4.647,1.369,Semiconductor,P1,1,20
Li5O4_id3834_Final_E-4.64.cif,Li5O4_id3834_E-4.20.cif,Li5O4,-4.6435,3.739,Insulator,P4/mnc,128,36
KSrCdO9_id242_Final_E-4.64.cif,KSrCdO9_id242_E-3.96.cif,KSrCdO9,-4.6413,1.338,Semiconductor,P1,1,24
Se3N2_id3045_Final_E-4.64.cif,Se3N2_id3045_E-4.35.cif,Se3N2,-4.6407,3.168,Semiconductor,R-3m,166,15
B2Sb3P2_id3904_Final_E-4.64.cif,B2Sb3P2_id3904_E-4.17.cif,B2Sb3P2,-4.6383,0.073,Semiconductor,P4_12_12,92,28
K6MgTiAsO12_id4210_Final_E-4.64.cif,K6MgTiAsO12_id4210_E-4.45.cif,K6MgTiAsO12,-4.6376,1.023,Semiconductor,P6_322,182,42
SnAs5P2Se_id2785_Final_E-4.63.cif,SnAs5P2Se_id2785_E-3.07.cif,SnAs5P2Se,-4.6343,0.493,Semiconductor,Pm,6,9
Na4Li4GeO20_id3171_Final_E-4.62.cif,Na4Li4GeO20_id3171_E-3.92.cif,Na4Li4GeO20,-4.6209,3.487,Semiconductor,P2,3,29
NaMg2Si2Te2AsO4_id4_Final_E-4.61.cif,NaMg2Si2Te2AsO4_id4_E-4.23.cif,NaMg2Si2Te2AsO4,-4.6132,0.01,Metal,P1,1,24
Zn2Si3O2_id4737_Final_E-4.61.cif,Zn2Si3O2_id4737_E-3.78.cif,Zn2Si3O2,-4.6111,0.0,Metal,P1,1,56
K4BeAl(AsO)4_id2763_Final_E-4.60.cif,K4BeAl(AsO)4_id2763_E-3.84.cif,K4BeAl(AsO)4,-4.6047,1.361,Semiconductor,C2/c,15,28
CaGeS6_id4295_Final_E-4.60.cif,CaGeS6_id4295_E-4.59.cif,CaGeS6,-4.6024,1.947,Semiconductor,P-31c,163,16
TeAs3SO_id2987_Final_E-4.60.cif,TeAs3SO_id2987_E-3.73.cif,TeAs3SO,-4.6001,0.0,Metal,Cmc2_1,36,24
LiO20_id534_Final_E-4.60.cif,LiO20_id534_E-4.19.cif,LiO20,-4.5972,0.0,Metal,Pc,7,42
BaGe(AsO)2_id778_Final_E-4.59.cif,BaGe(AsO)2_id778_E-4.59.cif,BaGe(AsO)2,-4.5927,0.819,Semiconductor,Immm,71,12
GeSb(AsP2)2_id2420_Final_E-4.59.cif,GeSb(AsP2)2_id2420_E-3.88.cif,GeSb(AsP2)2,-4.5913,0.0,Metal,Pccm,49,16
Sr2SeN_id355_Final_E-4.59.cif,Sr2SeN_id355_E-4.58.cif,Sr2SeN,-4.5904,1.459,Semiconductor,P6_3/mmc,194,8
KSbO20_id4488_Final_E-4.59.cif,KSbO20_id4488_E-4.38.cif,KSbO20,-4.59,1.84,Semiconductor,P1,1,22
ZnO3_id4725_Final_E-4.59.cif,ZnO3_id4725_E-3.70.cif,ZnO3,-4.59,0.371,Semiconductor,P-42_1m,113,16
TeO_id3565_Final_E-4.58.cif,TeO_id3565_E-4.58.cif,TeO,-4.5838,0.878,Semiconductor,P6/mmm,191,12
AsS2_id149_Final_E-4.58.cif,AsS2_id149_E-4.57.cif,AsS2,-4.579,1.565,Semiconductor,I-42d,122,12
Ca(GaN)3_id1413_Final_E-4.58.cif,Ca(GaN)3_id1413_E-3.50.cif,Ca(GaN)3,-4.5764,0.0,Metal,P6_3/m,176,14
Na2Li2Zn2GeO18_id4574_Final_E-4.58.cif,Na2Li2Zn2GeO18_id4574_E-4.04.cif,Na2Li2Zn2GeO18,-4.5753,3.695,Insulator,Pnn2,34,50
BaNa4(SnO)4_id1083_Final_E-4.57.cif,BaNa4(SnO)4_id1083_E-3.15.cif,BaNa4(SnO)4,-4.5657,1.185,Semiconductor,P2/c,13,26
BeZnSn2As2(SeO)2_id681_Final_E-4.56.cif,BeZnSn2As2(SeO)2_id681_E-3.78.cif,BeZnSn2As2(SeO)2,-4.5619,0.125,Semiconductor,P2_1,4,20
Ga2Si6P_id1513_Final_E-4.56.cif,Ga2Si6P_id1513_E-4.25.cif,Ga2Si6P,-4.5609,0.343,Semiconductor,Pnn2,34,18
Mg4Te4S5O4_id2563_Final_E-4.56.cif,Mg4Te4S5O4_id2563_E-3.90.cif,Mg4Te4S5O4,-4.559,1.485,Semiconductor,P-42_1c,114,34
KO20_id497_Final_E-4.55.cif,KO20_id497_E-4.39.cif,KO20,-4.5498,2.417,Semiconductor,Pc,7,42
Ba2Be2SeS6_id643_Final_E-4.55.cif,Ba2Be2SeS6_id643_E-4.48.cif,Ba2Be2SeS6,-4.5497,0.094,Semiconductor,P2/m,10,11
KC3N4O3_id2671_Final_E-4.55.cif,KC3N4O3_id2671_E-4.55.cif,KC3N4O3,-4.5479,0.906,Semiconductor,Pm-3n,223,22
LiCaS6_id1317_Final_E-4.55.cif,LiCaS6_id1317_E-4.26.cif,LiCaS6,-4.5464,1.659,Semiconductor,P1,1,32
BePSe_id1377_Final_E-4.55.cif,BePSe_id1377_E-4.10.cif,BePSe,-4.5454,1.844,Semiconductor,Pc,7,12
LiSbO_id4801_Final_E-4.54.cif,LiSbO_id4801_E-4.08.cif,LiSbO,-4.5435,0.441,Semiconductor,P2_12_12,18,12
BeGaSi3SnGeS14_id406_Final_E-4.54.cif,BeGaSi3SnGeS14_id406_E-4.23.cif,BeGaSi3SnGeS14,-4.5423,1.125,Semiconductor,Pc,7,42
NaO5_id2435_Final_E-4.54.cif,NaO5_id2435_E-3.90.cif,NaO5,-4.5422,2.622,Semiconductor,I4_1/a,88,24
As2P_id2906_Final_E-4.54.cif,As2P_id2906_E-4.54.cif,As2P,-4.5406,1.346,Semiconductor,Cmmm,65,6
MgInAsP6_id1293_Final_E-4.54.cif,MgInAsP6_id1293_E-4.34.cif,MgInAsP6,-4.5371,0.0,Metal,P222,16,18
LiSeO_id4072_Final_E-4.53.cif,LiSeO_id4072_E-4.19.cif,LiSeO,-4.5269,2.175,Semiconductor,P4_2/ncm,138,12
KNa2SnSb(SO)4_id3286_Final_E-4.53.cif,KNa2SnSb(SO)4_id3286_E-4.45.cif,KNa2SnSb(SO)4,-4.526,1.16,Semiconductor,I222,23,26
Sn5S6_id2617_Final_E-4.52.cif,Sn5S6_id2617_E-4.38.cif,Sn5S6,-4.5247,0.931,Semiconductor,P-1,2,22
Na4MgSiSnO4_id2445_Final_E-4.52.cif,Na4MgSiSnO4_id2445_E-4.41.cif,Na4MgSiSnO4,-4.5247,2.017,Semiconductor,I222,23,22
ScS15_id1180_Final_E-4.52.cif,ScS15_id1180_E-4.02.cif,ScS15,-4.5199,1.967,Semiconductor,P2_1,4,32
PSe2_id64_Final_E-4.52.cif,PSe2_id64_E-4.25.cif,PSe2,-4.5167,0.91,Semiconductor,P2/c,13,12
AlSiGePSe_id4731_Final_E-4.52.cif,AlSiGePSe_id4731_E-3.58.cif,AlSiGePSe,-4.5161,0.0,Metal,P1,1,30
BaLiSe4(S4O)2_id2371_Final_E-4.51.cif,BaLiSe4(S4O)2_id2371_E-3.91.cif,BaLiSe4(S4O)2,-4.513,1.465,Semiconductor,P-1,2,32
In2SiGe2SbAs2P2SeS10_id3816_Final_E-4.51.cif,In2SiGe2SbAs2P2SeS10_id3816_E-3.92.cif,In2SiGe2SbAs2P2SeS10,-4.5118,0.0,Metal,P1,1,21
As3SeS4_id2955_Final_E-4.51.cif,As3SeS4_id2955_E-4.32.cif,As3SeS4,-4.509,1.257,Semiconductor,P1,1,16
Ba4Ca4ScO4_id3716_Final_E-4.51.cif,Ba4Ca4ScO4_id3716_E-3.53.cif,Ba4Ca4ScO4,-4.5055,0.0,Metal,P-42_1c,114,26
BaCd2O9_id3779_Final_E-4.50.cif,BaCd2O9_id3779_E-4.47.cif,BaCd2O9,-4.4992,1.648,Semiconductor,I-42d,122,48
NaCdO6_id2379_Final_E-4.50.cif,NaCdO6_id2379_E-4.33.cif,NaCdO6,-4.4981,1.644,Semiconductor,P6_322,182,16
SbS3_id514_Final_E-4.50.cif,SbS3_id514_E-4.21.cif,SbS3,-4.4978,1.758,Semiconductor,P-1,2,8
InS3O_id3415_Final_E-4.50.cif,InS3O_id3415_E-3.83.cif,InS3O,-4.4965,1.701,Semiconductor,Cm,8,10
CaBeSiAs_id654_Final_E-4.49.cif,CaBeSiAs_id654_E-4.46.cif,CaBeSiAs,-4.4936,1.004,Semiconductor,Pmmn,59,8
Li4Sn2Sb2O3_id2027_Final_E-4.49.cif,Li4Sn2Sb2O3_id2027_E-3.60.cif,Li4Sn2Sb2O3,-4.493,0.55,Semiconductor,P2_1/c,14,44
Mg2Zn2CdIn2Ga2(SN3)2_id3872_Final_E-4.49.cif,Mg2Zn2CdIn2Ga2(SN3)2_id3872_E-3.51.cif,Mg2Zn2CdIn2Ga2(SN3)2,-4.4926,0.144,Semiconductor,P3_121,152,51
AsS8N_id3209_Final_E-4.49.cif,AsS8N_id3209_E-4.44.cif,AsS8N,-4.4916,1.62,Semiconductor,P2/c,13,20
NaO2_id4418_Final_E-4.49.cif,NaO2_id4418_E-3.31.cif,NaO2,-4.4878,0.0,Metal,P-1,2,24
As_id1598_Final_E-4.49.cif,As_id1598_E-4.47.cif,As,-4.4861,0.411,Semiconductor,Pccm,49,10
CaIn4GaS8_id2340_Final_E-4.48.cif,CaIn4GaS8_id2340_E-3.90.cif,CaIn4GaS8,-4.4849,1.613,Semiconductor,P1,1,28
Sn(BS5)2_id3526_Final_E-4.48.cif,Sn(BS5)2_id3526_E-3.56.cif,Sn(BS5)2,-4.4815,1.201,Semiconductor,C2/c,15,52
NaSnO_id1229_Final_E-4.48.cif,NaSnO_id1229_E-4.42.cif,NaSnO,-4.4796,0.012,Metal,P6_522,179,18
K2Na3O8_id2368_Final_E-4.48.cif,K2Na3O8_id2368_E-4.12.cif,K2Na3O8,-4.4783,0.0,Metal,P2_1/c,14,26
MgAlPS_id3826_Final_E-4.48.cif,MgAlPS_id3826_E-3.51.cif,MgAlPS,-4.478,0.721,Semiconductor,P1,1,24
MgS_id1153_Final_E-4.48.cif,MgS_id1153_E-4.18.cif,MgS,-4.4762,2.497,Semiconductor,Aea2,41,16
CaAs4_id2244_Final_E-4.47.cif,CaAs4_id2244_E-4.01.cif,CaAs4,-4.4727,0.0,Metal,C2/c,15,20
As_id4789_Final_E-4.47.cif,As_id4789_E-4.31.cif,As,-4.4662,0.0,Metal,P-1,2,24
Na5Cd(PO)4_id1727_Final_E-4.46.cif,Na5Cd(PO)4_id1727_E-2.26.cif,Na5Cd(PO)4,-4.4647,1.621,Semiconductor,P-1,2,56
LiSiSnGeAsP2(Se3S4)2_id4717_Final_E-4.45.cif,LiSiSnGeAsP2(Se3S4)2_id4717_E-3.64.cif,LiSiSnGeAsP2(Se3S4)2,-4.4528,1.226,Semiconductor,P2_1,4,42
SbPSeS6_id1630_Final_E-4.45.cif,SbPSeS6_id1630_E-3.87.cif,SbPSeS6,-4.4526,0.839,Semiconductor,P1,1,9
As_id3954_Final_E-4.45.cif,As_id3954_E-4.09.cif,As,-4.4464,0.0,Metal,P2_12_12,18,8
SrO4_id1399_Final_E-4.44.cif,SrO4_id1399_E-4.44.cif,SrO4,-4.4443,2.899,Semiconductor,Im-3m,229,10
GeSeS2_id3373_Final_E-4.44.cif,GeSeS2_id3373_E-3.99.cif,GeSeS2,-4.4405,0.616,Semiconductor,P1,1,16
PSe_id1206_Final_E-4.44.cif,PSe_id1206_E-4.32.cif,PSe,-4.4401,1.545,Semiconductor,P6_522,179,12
